author,title,patch,project,contribution_type,date,commit,issue
barraponto,,,/project/doabarrelroll,commit,2011-12-01 18:27:00+00:00,http://drupalcode.org/project/doabarrelroll.git/commit/519aade,
barraponto,,,/project/doabarrelroll,commit,2011-12-01 18:22:00+00:00,http://drupalcode.org/project/doabarrelroll.git/commit/a9a669e,/node/1336164
barraponto,,,/project/doabarrelroll,commit,2011-12-01 17:59:00+00:00,http://drupalcode.org/project/doabarrelroll.git/commit/d61b58f,/node/1336164
barraponto,,,/sandbox/barraponto/1356216,commit,2011-11-29 20:10:00+00:00,http://drupalcode.org/sandbox/barraponto/1356216.git/commit/b301d39,
barraponto,,,/sandbox/barraponto/1356216,commit,2011-11-29 20:07:00+00:00,http://drupalcode.org/sandbox/barraponto/1356216.git/commit/f8347be,/node/039
barraponto,,,/sandbox/barraponto/1356216,commit,2011-11-29 19:17:00+00:00,http://drupalcode.org/sandbox/barraponto/1356216.git/commit/29d36be,/node/039
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-26 17:30:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/25ff927,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-26 17:29:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/a38867d,
barraponto,,,/project/zen,commit,2011-11-23 11:33:00+00:00,http://drupalcode.org/project/zen.git/commit/94f7605,
barraponto,,,/sandbox/dixon/1573150,commit,2011-11-23 11:33:00+00:00,http://drupalcode.org/sandbox/dixon/1573150.git/commit/94f7605,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-17 01:54:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/090a7db,
barraponto,,,/project/xmas,commit,2011-11-16 20:43:00+00:00,http://drupalcode.org/project/xmas.git/commit/bd6f570,
barraponto,,,/project/xmas,commit,2011-11-16 20:21:00+00:00,http://drupalcode.org/project/xmas.git/commit/b39232d,
barraponto,,,/project/xmas,commit,2011-11-16 20:02:00+00:00,http://drupalcode.org/project/xmas.git/commit/a7a100a,
barraponto,,,/project/xmas,commit,2011-11-16 19:58:00+00:00,http://drupalcode.org/project/xmas.git/commit/aeabe75,
barraponto,,,/project/xmas,commit,2011-11-16 19:57:00+00:00,http://drupalcode.org/project/xmas.git/commit/cf20b1f,
barraponto,,,/project/xmas,commit,2011-11-16 19:41:00+00:00,http://drupalcode.org/project/xmas.git/commit/856823c,
barraponto,,,/project/xmas,commit,2011-11-16 19:36:00+00:00,http://drupalcode.org/project/xmas.git/commit/cf979fa,
barraponto,,,/project/xmas,commit,2011-11-16 19:01:00+00:00,http://drupalcode.org/project/xmas.git/commit/5e95ae7,
barraponto,,,/project/xmas,commit,2011-11-16 18:54:00+00:00,http://drupalcode.org/project/xmas.git/commit/cc5abe9,
barraponto,,,/project/xmas,commit,2011-11-16 18:25:00+00:00,http://drupalcode.org/project/xmas.git/commit/d3f6332,
barraponto,,,/project/xmas,commit,2011-11-16 18:05:00+00:00,http://drupalcode.org/project/xmas.git/commit/e53fa22,
barraponto,drush dd @alias:%site is unreliable for multi-site projects,,/project/drush,issue,2012-08-18 01:03:00+00:00,,https://www.drupal.org/node/1737360
barraponto,Don't use alt for caption,,/project/plus_gallery,issue,2013-09-12 18:24:00+00:00,,https://www.drupal.org/node/2087847
barraponto,,https://www.drupal.org/files/commerce_correios-shipping_time-1370874-4.patch,/project/commerce_correios,patch,2013-05-20 13:11:00+00:00,,https://www.drupal.org/node/1370874
barraponto,,https://www.drupal.org/files/909954-document-base-hook.patch,/project/drupal,patch,2012-10-17 17:19:00+00:00,,https://www.drupal.org/node/909954
barraponto,,https://www.drupal.org/files/1154382-12.patch,/project/drupal,patch,2011-12-19 15:56:00+00:00,,https://www.drupal.org/node/1154382
barraponto,,https://www.drupal.org/files/commerce_shipping-customize_display_title_for_shipping_services-1992734-3.patch,/project/commerce_shipping,patch,2013-05-20 14:03:00+00:00,,https://www.drupal.org/node/1992734
barraponto,,https://www.drupal.org/files/features-get-component-status-1042088-24.patch,/project/features,patch,2013-08-27 05:22:00+00:00,,https://www.drupal.org/node/1042088
barraponto,,https://www.drupal.org/files/commerce_correios-shipping_time-1370874-5.patch,/project/commerce_correios,patch,2013-05-20 14:22:00+00:00,,https://www.drupal.org/node/1370874
barraponto,,https://www.drupal.org/files/1154382-view-mode-no-longer-can-be-changed-14.patch,/project/drupal,patch,2012-01-02 13:37:00+00:00,,https://www.drupal.org/node/1154382
barraponto,,https://www.drupal.org/files/config_perms-invalid_argument_foreach-1229198-5.patch,/project/config_perms,patch,2013-04-09 14:13:00+00:00,,https://www.drupal.org/node/1229198
barraponto,.form-action styles for the search button is broken,,/project/radix,issue,2013-12-05 21:57:00+00:00,,https://www.drupal.org/node/2150893
barraponto,Grammer Parser patch to resolve per-file notice on php 5.4,,/project/drupalapi,issue,2012-11-11 15:46:00+00:00,,https://www.drupal.org/node/1837766
barraponto,,,/project/xmas,commit,2011-11-16 17:03:00+00:00,http://drupalcode.org/project/xmas.git/commit/b872161,
barraponto,,,/project/xmas,commit,2011-11-16 17:02:00+00:00,http://drupalcode.org/project/xmas.git/commit/7e8b295,
barraponto,,,/project/xmas,commit,2011-11-16 11:02:00+00:00,http://drupalcode.org/project/xmas.git/commit/52df6e5,
barraponto,,,/project/xmas,commit,2011-11-16 10:55:00+00:00,http://drupalcode.org/project/xmas.git/commit/8ab5246,
barraponto,,,/project/xmas,commit,2011-11-16 00:53:00+00:00,http://drupalcode.org/project/xmas.git/commit/1537260,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-15 13:43:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/1671c2e,
barraponto,,,/project/xmas,commit,2011-11-14 19:47:00+00:00,http://drupalcode.org/project/xmas.git/commit/d24ad07,
barraponto,,,/project/xmas,commit,2011-11-14 19:27:00+00:00,http://drupalcode.org/project/xmas.git/commit/468d604,
barraponto,,,/project/xmas,commit,2011-11-14 19:21:00+00:00,http://drupalcode.org/project/xmas.git/commit/7e4419a,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-14 19:16:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/8ba6d0f,
barraponto,,,/project/xmas,commit,2011-11-14 17:17:00+00:00,http://drupalcode.org/project/xmas.git/commit/f376252,
barraponto,,,/project/xmas,commit,2011-11-12 10:10:00+00:00,http://drupalcode.org/project/xmas.git/commit/98281a1,
barraponto,,,/project/xmas,commit,2011-11-12 09:59:00+00:00,http://drupalcode.org/project/xmas.git/commit/d279b37,
barraponto,,,/project/xmas,commit,2011-11-12 09:29:00+00:00,http://drupalcode.org/project/xmas.git/commit/7d6c561,
barraponto,,,/project/xmas,commit,2011-11-12 08:30:00+00:00,http://drupalcode.org/project/xmas.git/commit/2faff73,
barraponto,,,/project/xmas,commit,2011-11-12 08:17:00+00:00,http://drupalcode.org/project/xmas.git/commit/f4ab008,
barraponto,,,/project/xmas,commit,2011-11-12 08:14:00+00:00,http://drupalcode.org/project/xmas.git/commit/6f4ec31,
barraponto,,,/project/xmas,commit,2011-11-12 07:58:00+00:00,http://drupalcode.org/project/xmas.git/commit/463cac0,
barraponto,,,/project/xmas,commit,2011-11-12 07:55:00+00:00,http://drupalcode.org/project/xmas.git/commit/496df10,
barraponto,,,/project/xmas,commit,2011-11-12 07:54:00+00:00,http://drupalcode.org/project/xmas.git/commit/f8cd0ad,
barraponto,,,/project/xmas,commit,2011-11-12 07:51:00+00:00,http://drupalcode.org/project/xmas.git/commit/acfdf9b,
barraponto,,,/project/xmas,commit,2011-11-12 07:50:00+00:00,http://drupalcode.org/project/xmas.git/commit/9a59868,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-12 06:45:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/1390e60,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-12 06:44:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/a3fe915,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-12 06:07:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/164a27f,
barraponto,,https://www.drupal.org/files/issues/footer.css_.txt,/project/zen,patch,2011-01-04 01:00:00+00:00,,https://www.drupal.org/node/491478
barraponto,,https://www.drupal.org/files/issues/zen-prevent-block-admin-mistyling-686014-4.patch,/project/zen,patch,2011-09-03 16:21:00+00:00,,https://www.drupal.org/node/686014
barraponto,Use Bootstrap's appended input button where it makes sense.,,/project/kalatheme,issue,2013-04-09 19:53:00+00:00,,https://www.drupal.org/node/1965860
barraponto,,https://www.drupal.org/files/1287286-tao-check-if-variables-exist-in-page-tpl-php.patch,/project/tao,patch,2012-01-31 16:56:00+00:00,,https://www.drupal.org/node/1287286
barraponto,Expose Webform settings in content type form,,/project/webform,issue,2013-04-07 19:47:00+00:00,,https://www.drupal.org/node/1963870
barraponto,,https://www.drupal.org/files/issues/zen-491478_0.patch,/project/zen,patch,2011-01-04 01:13:00+00:00,,https://www.drupal.org/node/491478
barraponto,,https://www.drupal.org/files/issues/zen-491478_1.patch,/project/zen,patch,2011-01-04 01:17:00+00:00,,https://www.drupal.org/node/491478
barraponto,,https://www.drupal.org/files/webform-content_type_form_settings-1963870-1.patch,/project/webform,patch,2013-04-07 19:57:00+00:00,,https://www.drupal.org/node/1963870
barraponto,,https://www.drupal.org/files/webform-content_type_form_settings-1963870-2_0.patch,/project/webform,patch,2013-04-07 20:55:00+00:00,,https://www.drupal.org/node/1963870
barraponto,,https://www.drupal.org/files/webform-content_type_form_settings-1963870-3.patch,/project/webform,patch,2013-04-07 21:09:00+00:00,,https://www.drupal.org/node/1963870
barraponto,,https://www.drupal.org/files/issues/zen-table-rows-scope-1004752.patch,/project/zen,patch,2011-02-22 15:22:00+00:00,,https://www.drupal.org/node/1004752
barraponto,,https://www.drupal.org/files/issues/zen-views-template-redundant-1086820-4.patch,/project/zen,patch,2011-09-03 15:16:00+00:00,,https://www.drupal.org/node/1086820
barraponto,,https://www.drupal.org/files/webform-content_type_form_settings-1963870-4.patch,/project/webform,patch,2013-04-07 22:44:00+00:00,,https://www.drupal.org/node/1963870
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-12 06:05:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/022687f,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-12 05:55:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/1f77b74,
barraponto,,https://www.drupal.org/files/issues/zen-fix-table-row-css-override-1004752-5_0.patch,/project/zen,patch,2011-09-03 16:07:00+00:00,,https://www.drupal.org/node/1004752
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-12 05:55:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/f98d9fe,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-12 05:54:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/f26406d,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-11-12 05:36:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/050bb21,
barraponto,,,/project/doabarrelroll,commit,2011-11-09 18:51:00+00:00,http://drupalcode.org/project/doabarrelroll.git/commit/8edb891,
barraponto,,,/project/doabarrelroll,commit,2011-11-09 18:35:00+00:00,http://drupalcode.org/project/doabarrelroll.git/commit/c954ba5,
barraponto,,,/project/doabarrelroll,commit,2011-11-09 18:31:00+00:00,http://drupalcode.org/project/doabarrelroll.git/commit/110603d,
barraponto,,,/project/doabarrelroll,commit,2011-11-09 12:13:00+00:00,http://drupalcode.org/project/doabarrelroll.git/commit/b84ec52,
barraponto,,,/project/doabarrelroll,commit,2011-11-09 02:29:00+00:00,http://drupalcode.org/project/doabarrelroll.git/commit/faa6de3,
barraponto,,,/project/doabarrelroll,commit,2011-11-09 02:23:00+00:00,http://drupalcode.org/project/doabarrelroll.git/commit/3016792,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-10-27 05:31:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/4d00cf9,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-10-23 11:43:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/c113b42,
barraponto,,https://www.drupal.org/files/panopoly-reduce_reliance_on_panopoly_core-1840880-4.patch,/project/panopoly,patch,2013-04-25 18:32:00+00:00,,https://www.drupal.org/node/1840880
barraponto,,https://www.drupal.org/files/drupal-csslint-openid-1663140-10.patch,/project/openid,patch,2012-10-30 13:26:00+00:00,,https://www.drupal.org/node/1663140
barraponto,,,/sandbox/barraponto/1140004,commit,2011-10-22 20:40:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ac26cd1,/node/039
barraponto,,,/sandbox/barraponto/1140004,commit,2011-10-22 20:39:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/8107eee,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-10-22 16:28:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ad4c27e,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-10-18 00:26:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/07c54c1,
barraponto,,https://www.drupal.org/files/addressfield-973056-9-brazilian-addresses.patch,/project/addressfield,patch,2012-11-20 19:12:00+00:00,,https://www.drupal.org/node/973056
barraponto,,https://www.drupal.org/files/profile2_regpath-logintoboggan_403_integration-1340068-4.patch,/project/profile2_regpath,patch,2013-04-17 03:00:00+00:00,,https://www.drupal.org/node/1340068
barraponto,,,/sandbox/barraponto/1140004,commit,2011-10-18 00:25:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/43f53f4,
barraponto,,,/project/nodeformcols,commit,2011-10-16 14:14:00+00:00,http://drupalcode.org/project/nodeformcols.git/commit/0120682,/node/1159746
barraponto,,,/project/nodeformcols,commit,2011-10-16 14:09:00+00:00,http://drupalcode.org/project/nodeformcols.git/commit/c1f24ca,/node/1024830
barraponto,,https://www.drupal.org/files/profile2_regpath-logintoboggan_403_integration-1340068-5.patch,/project/profile2_regpath,patch,2013-04-17 03:12:00+00:00,,https://www.drupal.org/node/1340068
barraponto,Notice: Undefined variable pane at admin/panopoly/panes,,/project/panopoly,issue,2013-04-26 14:09:00+00:00,,https://www.drupal.org/node/1980506
barraponto,,https://www.drupal.org/files/commerce_cielo-ajax_callback_flag_options-1672810-12.patch,/project/commerce_cielo,patch,2013-05-24 11:39:00+00:00,,https://www.drupal.org/node/1672810
barraponto,,https://www.drupal.org/files/1372894-views_slideshow-hide-controls-if-there-is-only-one-slide.patch,/project/views_slideshow,patch,2012-06-28 14:00:00+00:00,,https://www.drupal.org/node/1372894
barraponto,,,/sandbox/barraponto/1140004,commit,2011-10-03 21:26:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/2217dcd,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-10-03 18:44:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/20ddfe4,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-09-28 20:09:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/7911738,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-09-27 17:18:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/3adff14,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-09-27 16:55:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/987b2c4,
barraponto,Manage field table looks ugly with kalatheme,,/project/kalatheme,issue,2013-04-16 16:01:00+00:00,,https://www.drupal.org/node/1971892
barraponto,Library installed via drush command is not loaded,,/project/markdown,issue,2013-04-08 17:33:00+00:00,,https://www.drupal.org/node/1964712
barraponto,,https://www.drupal.org/files/markdown-drush_command_default_path-1964712-1.patch,/project/markdown,patch,2013-04-08 19:56:00+00:00,,https://www.drupal.org/node/1964712
barraponto,,,/sandbox/barraponto/1140004,commit,2011-09-26 19:29:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/e29eb5d,
barraponto,,,/project/jquery_expander,commit,2011-09-18 17:22:00+00:00,http://drupalcode.org/project/jquery_expander.git/commit/a5fc39d,/node/1280188
barraponto,Export settings to Features,,/project/profile2_regpath,issue,2013-04-15 22:43:00+00:00,,https://www.drupal.org/node/1971218
barraponto,,,/project/jquery_expander,commit,2011-09-17 20:12:00+00:00,http://drupalcode.org/project/jquery_expander.git/commit/66dad19,
barraponto,,,/project/zen,commit,2011-09-08 07:15:00+00:00,http://drupalcode.org/project/zen.git/commit/12f1bf9,/node/1258280
barraponto,,,/sandbox/sam/2288921,commit,2011-09-08 07:09:00+00:00,http://drupalcode.org/sandbox/sam/2288921.git/commit/7ab4d79,/node/1258280
barraponto,,,/project/zen,commit,2011-09-08 07:09:00+00:00,http://drupalcode.org/project/zen.git/commit/7ab4d79,/node/1258280
barraponto,,,/sandbox/dixon/1573150,commit,2011-09-08 07:09:00+00:00,http://drupalcode.org/sandbox/dixon/1573150.git/commit/7ab4d79,/node/1258280
barraponto,,,/project/zen,commit,2011-09-08 06:42:00+00:00,http://drupalcode.org/project/zen.git/commit/9185054,/node/105524
barraponto,,,/sandbox/barraponto/1140004,commit,2011-06-22 23:36:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/0e07b91,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-06-22 23:14:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/d713774,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-05-09 04:00:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/c1ea76c,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-05-09 03:53:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/abec8b5,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-04-22 15:44:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/9bf40a3,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-28 13:00:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/dcc3ca5,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-28 12:59:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/9f31914,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-27 19:46:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/4605ed7,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 18:07:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/a26baa5,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 12:43:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/e83a1de,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 12:42:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ec99d09,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 12:38:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ac4c548,
barraponto,Support template suggestions for link_types,,/project/flag,issue,2012-10-19 12:50:00+00:00,,https://www.drupal.org/node/1817644
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 05:30:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/b60006a,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 05:29:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/d101bef,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 05:28:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/f94bb03,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 05:28:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/3b91be5,
barraponto,,https://www.drupal.org/files/1817644-flag-link-type-template-suggestions.patch,/project/flag,patch,2012-10-19 12:57:00+00:00,,https://www.drupal.org/node/1817644
barraponto,,https://www.drupal.org/files/1817644-flag-link-type-template-suggestions-4.patch,/project/flag,patch,2012-10-19 22:18:00+00:00,,https://www.drupal.org/node/1817644
barraponto,,https://www.drupal.org/files/1817644-flag-link-type-template-suggestions-6a.patch,/project/flag,patch,2012-12-04 12:12:00+00:00,,https://www.drupal.org/node/1817644
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 05:02:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/eaf3136,
barraponto,Remove PHP version check from Common Syndication Parser,,/project/feeds,issue,2012-12-26 15:31:00+00:00,,https://www.drupal.org/node/1874322
barraponto,,https://www.drupal.org/files/1817644-flag-link-type-template-suggestions-6b.patch,/project/flag,patch,2012-12-04 12:14:00+00:00,,https://www.drupal.org/node/1817644
barraponto,,https://www.drupal.org/files/1817644-flag-link-type-template-suggestions-backport.patch,/project/flag,patch,2012-12-09 14:23:00+00:00,,https://www.drupal.org/node/1817644
barraponto,More examples in the project page,,/project/drush_hosts,issue,2013-02-06 13:56:00+00:00,,https://www.drupal.org/node/1909570
barraponto,,https://www.drupal.org/files/drupal-csslint-overlay-1663144-4.patch,/project/drupal,patch,2012-10-31 00:19:00+00:00,,https://www.drupal.org/node/1663144
barraponto,,https://www.drupal.org/files/feeds-1874322-4-assume-php52.patch,/project/feeds,patch,2012-12-26 17:44:00+00:00,,https://www.drupal.org/node/1874322
barraponto,,https://www.drupal.org/files/bean-add-views-filter-by-bean-type-1611676.patch,/project/bean,patch,2012-08-26 13:16:00+00:00,,https://www.drupal.org/node/1611676
barraponto,,https://www.drupal.org/files/1324058-forum-rtl-needs-to-cancel-opposite-margins.patch,/project/drupal,patch,2012-03-23 02:31:00+00:00,,https://www.drupal.org/node/1324058
barraponto,Undefined index path in panopoly_admin_menu_link_alter,,/project/panopoly,issue,2013-04-07 23:22:00+00:00,,https://www.drupal.org/node/1963968
barraponto,,https://www.drupal.org/files/1324058-forum-rtl-indent-is-not-overridden-d7.patch,/project/drupal,patch,2012-03-23 02:44:00+00:00,,https://www.drupal.org/node/1324058
barraponto,,https://www.drupal.org/files/1148542-markdown-prevent-buggy-output-from-input-filters-order.patch,/project/markdown,patch,2012-04-14 17:39:00+00:00,,https://www.drupal.org/node/1148542
barraponto,,https://www.drupal.org/files/markdown-gamut_settings-1319492-6.patch,/project/markdown,patch,2013-04-08 15:07:00+00:00,,https://www.drupal.org/node/1319492
barraponto,,https://www.drupal.org/files/elements-validate_comma_float_notation-1962156-3.patch,/project/elements,patch,2013-04-10 15:42:00+00:00,,https://www.drupal.org/node/1962156
barraponto,,https://www.drupal.org/files/1148542-markdown-prevent-buggy-output-from-input-filters-order-10.patch,/project/markdown,patch,2012-05-07 12:18:00+00:00,,https://www.drupal.org/node/1148542
barraponto,,https://www.drupal.org/files/1148542-markdown-prevent-buggy-output-from-input-filters-order-11.patch,/project/markdown,patch,2012-11-18 16:07:00+00:00,,https://www.drupal.org/node/1148542
barraponto,,https://www.drupal.org/files/markdown-gamut_settings-1319492-8.patch,/project/markdown,patch,2013-04-08 19:18:00+00:00,,https://www.drupal.org/node/1319492
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 04:36:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/78e2f7c,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 04:33:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/dd0273a,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 04:31:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/a370ec2,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 04:13:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/b0b6116,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-24 03:22:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/cddc94f,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-23 21:54:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/33f3b0e,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-23 21:53:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/de82dd0,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-23 21:16:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/4f546e2,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-22 20:36:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/d85876e,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-22 20:30:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/0db4140,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-22 20:25:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/d1b2bc1,/node/2
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-22 19:04:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/0d05815,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-22 19:03:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/eb143ee,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-20 01:13:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/a883fca,/node/2
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:58:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ff85962,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:44:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/b57ceb5,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:44:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/58a0dd4,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:35:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/769b062,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:33:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/5300ba5,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:29:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/65504c6,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:26:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/38f29ac,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:24:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/121d617,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:20:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/6ef18bd,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 02:17:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/1d7d7c8,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-15 01:29:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/a69dc66,
barraponto,Coder compliance,,/project/markdown,issue,2012-04-13 21:19:00+00:00,,https://www.drupal.org/node/1532490
barraponto,,https://www.drupal.org/files/1532490-markdown-coder-compliance.patch,/project/markdown,patch,2012-04-13 21:21:00+00:00,,https://www.drupal.org/node/1532490
barraponto,Some profiles return 403 to anonymous users,,/project/issues/webmasters,issue,2012-11-02 07:31:00+00:00,,https://www.drupal.org/node/1829834
barraponto,Coding standards,,/project/markdown,issue,2012-05-07 15:01:00+00:00,,https://www.drupal.org/node/1565608
barraponto,,https://www.drupal.org/files/1565608-markdown-coding-standards.patch,/project/markdown,patch,2012-05-07 15:03:00+00:00,,https://www.drupal.org/node/1565608
